matrix_mult_sequential,1000,1000,1000,1.010516
matrix_mult_cuda_1thread,1000,1000,1000,0.066693
matrix_mult_cuda_shared,1000,1000,1000,0.058491
matrix_mult_cuda_float,1000,1000,1000,0.062339
matrix_mult_sequential,1000,1000,1000,0.932852
matrix_mult_cuda_1thread,1000,1000,1000,0.058970
matrix_mult_cuda_shared,1000,1000,1000,0.059731
matrix_mult_cuda_float,1000,1000,1000,0.066030
matrix_mult_sequential,1000,1000,1000,1.026320
matrix_mult_cuda_1thread,1000,1000,1000,0.060239
matrix_mult_cuda_shared,1000,1000,1000,0.071726
matrix_mult_cuda_float,1000,1000,1000,0.052838
matrix_mult_sequential,1000,1000,1000,1.011156
matrix_mult_cuda_1thread,1000,1000,1000,0.057969
matrix_mult_cuda_shared,1000,1000,1000,0.058238
matrix_mult_cuda_float,1000,1000,1000,0.058411
matrix_mult_sequential,1000,1000,1000,0.934908
matrix_mult_cuda_1thread,1000,1000,1000,0.055289
matrix_mult_cuda_shared,1000,1000,1000,0.057517
matrix_mult_cuda_float,1000,1000,1000,0.066953
matrix_mult_sequential,1000,1000,1000,0.917383
matrix_mult_cuda_1thread,1000,1000,1000,0.058490
matrix_mult_cuda_shared,1000,1000,1000,0.056628
matrix_mult_cuda_float,1000,1000,1000,0.056424
matrix_mult_sequential,1000,1000,1000,1.021207
matrix_mult_cuda_1thread,1000,1000,1000,0.056104
matrix_mult_cuda_shared,1000,1000,1000,0.074668
matrix_mult_cuda_float,1000,1000,1000,0.083305
matrix_mult_sequential,1000,1000,1000,1.015174
matrix_mult_cuda_1thread,1000,1000,1000,0.056637
matrix_mult_cuda_shared,1000,1000,1000,0.059613
matrix_mult_cuda_float,1000,1000,1000,0.055838
matrix_mult_sequential,1000,1000,1000,1.053311
matrix_mult_cuda_1thread,1000,1000,1000,0.056745
matrix_mult_cuda_shared,1000,1000,1000,0.058626
matrix_mult_cuda_float,1000,1000,1000,0.056802
matrix_mult_sequential,1000,1000,1000,1.011745
matrix_mult_cuda_1thread,1000,1000,1000,0.058188
matrix_mult_cuda_shared,1000,1000,1000,0.058866
matrix_mult_cuda_float,1000,1000,1000,0.054198
matrix_mult_sequential,2000,2000,2000,11.306577
matrix_mult_cuda_1thread,2000,2000,2000,0.086881
matrix_mult_cuda_shared,2000,2000,2000,0.069281
matrix_mult_cuda_float,2000,2000,2000,0.066620
matrix_mult_sequential,2000,2000,2000,11.444275
matrix_mult_cuda_1thread,2000,2000,2000,0.084341
matrix_mult_cuda_shared,2000,2000,2000,0.073843
matrix_mult_cuda_float,2000,2000,2000,0.073414
matrix_mult_sequential,2000,2000,2000,11.257135
matrix_mult_cuda_1thread,2000,2000,2000,0.081232
matrix_mult_cuda_shared,2000,2000,2000,0.073253
matrix_mult_cuda_float,2000,2000,2000,0.067260
matrix_mult_sequential,2000,2000,2000,11.498695
matrix_mult_cuda_1thread,2000,2000,2000,0.093156
matrix_mult_cuda_shared,2000,2000,2000,0.075276
matrix_mult_cuda_float,2000,2000,2000,0.063870
matrix_mult_sequential,2000,2000,2000,11.382696
matrix_mult_cuda_1thread,2000,2000,2000,0.081235
matrix_mult_cuda_shared,2000,2000,2000,0.075916
matrix_mult_cuda_float,2000,2000,2000,0.062468
matrix_mult_sequential,2000,2000,2000,11.236846
matrix_mult_cuda_1thread,2000,2000,2000,0.082897
matrix_mult_cuda_shared,2000,2000,2000,0.075043
matrix_mult_cuda_float,2000,2000,2000,0.071655
matrix_mult_sequential,2000,2000,2000,11.315128
matrix_mult_cuda_1thread,2000,2000,2000,0.079342
matrix_mult_cuda_shared,2000,2000,2000,0.071089
matrix_mult_cuda_float,2000,2000,2000,0.061927
matrix_mult_sequential,2000,2000,2000,11.217260
matrix_mult_cuda_1thread,2000,2000,2000,0.078801
matrix_mult_cuda_shared,2000,2000,2000,0.068894
matrix_mult_cuda_float,2000,2000,2000,0.061696
matrix_mult_sequential,2000,2000,2000,11.425152
matrix_mult_cuda_1thread,2000,2000,2000,0.087221
matrix_mult_cuda_shared,2000,2000,2000,0.071677
matrix_mult_cuda_float,2000,2000,2000,0.060838
matrix_mult_sequential,2000,2000,2000,11.210803
matrix_mult_cuda_1thread,2000,2000,2000,0.080199
matrix_mult_cuda_shared,2000,2000,2000,0.073072
matrix_mult_cuda_float,2000,2000,2000,0.062635
